,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges
980,"Chicago, Illinois",2693976,city,1334,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
981,"Chicago, Illinois",2693976,city,1495,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
982,"Chicago, Illinois",2693976,city,1274,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
983,"Chicago, Illinois",2693976,city,1479,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
984,"Chicago, Illinois",2693976,city,1434,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
985,"Chicago, Illinois",2693976,city,1538,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
986,"Chicago, Illinois",2693976,city,1712,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
987,"Chicago, Illinois",2693976,city,1616,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
988,"Chicago, Illinois",2693976,city,1144,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
989,"Chicago, Illinois",2693976,city,1501,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
990,"Chicago, Illinois",2693976,city,1529,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
991,"Chicago, Illinois",2693976,city,1220,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
992,"Chicago, Illinois",2693976,city,1210,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
993,"Chicago, Illinois",2693976,city,2040,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
994,"Chicago, Illinois",2693976,city,2151,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
995,"Chicago, Illinois",2693976,city,1291,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
996,"Chicago, Illinois",2693976,city,1641,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
997,"Chicago, Illinois",2693976,city,2224,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
998,"Chicago, Illinois",2693976,city,1104,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
999,"Chicago, Illinois",2693976,city,2411,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1000,"Chicago, Illinois",2693976,city,2060,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1001,"Chicago, Illinois",2693976,city,2269,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1002,"Chicago, Illinois",2693976,city,1642,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1003,"Chicago, Illinois",2693976,city,1319,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1004,"Chicago, Illinois",2693976,city,2402,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1005,"Chicago, Illinois",2693976,city,1712,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1006,"Chicago, Illinois",2693976,city,1290,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1007,"Chicago, Illinois",2693976,city,1564,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1008,"Chicago, Illinois",2693976,city,1650,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1009,"Chicago, Illinois",2693976,city,1461,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1010,"Chicago, Illinois",2693976,city,1527,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1011,"Chicago, Illinois",2693976,city,1494,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1012,"Chicago, Illinois",2693976,city,1966,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1013,"Chicago, Illinois",2693976,city,1814,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1014,"Chicago, Illinois",2693976,city,2015,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1015,"Chicago, Illinois",2693976,city,1485,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1016,"Chicago, Illinois",2693976,city,1736,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1017,"Chicago, Illinois",2693976,city,1167,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1018,"Chicago, Illinois",2693976,city,1585,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1019,"Chicago, Illinois",2693976,city,1480,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1020,"Chicago, Illinois",2693976,city,2138,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1021,"Chicago, Illinois",2693976,city,1218,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1022,"Chicago, Illinois",2693976,city,2095,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1023,"Chicago, Illinois",2693976,city,2372,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1024,"Chicago, Illinois",2693976,city,1874,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1025,"Chicago, Illinois",2693976,city,1576,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1026,"Chicago, Illinois",2693976,city,1727,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1027,"Chicago, Illinois",2693976,city,1665,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1028,"Chicago, Illinois",2693976,city,1661,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1029,"Chicago, Illinois",2693976,city,1646,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1030,"Chicago, Illinois",2693976,city,1770,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1031,"Chicago, Illinois",2693976,city,1418,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1032,"Chicago, Illinois",2693976,city,1951,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1033,"Chicago, Illinois",2693976,city,1568,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1034,"Chicago, Illinois",2693976,city,1567,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1035,"Chicago, Illinois",2693976,city,1722,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1036,"Chicago, Illinois",2693976,city,1575,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1037,"Chicago, Illinois",2693976,city,1409,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1038,"Chicago, Illinois",2693976,city,1677,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1039,"Chicago, Illinois",2693976,city,1699,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1040,"Chicago, Illinois",2693976,city,1585,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1041,"Chicago, Illinois",2693976,city,1543,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1042,"Chicago, Illinois",2693976,city,1626,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1043,"Chicago, Illinois",2693976,city,1993,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1044,"Chicago, Illinois",2693976,city,1520,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1045,"Chicago, Illinois",2693976,city,1551,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1046,"Chicago, Illinois",2693976,city,1377,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1048,"Chicago, Illinois",2693976,city,1340,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1049,"Chicago, Illinois",2693976,city,1257,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1050,"Chicago, Illinois",2693976,city,1401,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1051,"Chicago, Illinois",2693976,city,1666,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1052,"Chicago, Illinois",2693976,city,1389,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1053,"Chicago, Illinois",2693976,city,1122,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1054,"Chicago, Illinois",2693976,city,1085,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1055,"Chicago, Illinois",2693976,city,1563,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1056,"Chicago, Illinois",2693976,city,1809,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1057,"Chicago, Illinois",2693976,city,1744,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1058,"Chicago, Illinois",2693976,city,1873,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1059,"Chicago, Illinois",2693976,city,2247,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1060,"Chicago, Illinois",2693976,city,1449,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1061,"Chicago, Illinois",2693976,city,2142,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1062,"Chicago, Illinois",2693976,city,1392,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1064,"Chicago, Illinois",2693976,city,1535,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1065,"Chicago, Illinois",2693976,city,2659,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1066,"Chicago, Illinois",2693976,city,917,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1067,"Chicago, Illinois",2693976,city,1333,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1068,"Chicago, Illinois",2693976,city,1996,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1069,"Chicago, Illinois",2693976,city,1337,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1070,"Chicago, Illinois",2693976,city,1499,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1071,"Chicago, Illinois",2693976,city,1770,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1073,"Chicago, Illinois",2693976,city,1411,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
1074,"Chicago, Illinois",2693976,city,1583,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1075,"Chicago, Illinois",2693976,city,2414,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1076,"Chicago, Illinois",2693976,city,1618,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1077,"Chicago, Illinois",2693976,city,1644,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1078,"Chicago, Illinois",2693976,city,1294,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1079,"Chicago, Illinois",2693976,city,2289,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1080,"Chicago, Illinois",2693976,city,1167,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1081,"Chicago, Illinois",2693976,city,1587,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
1082,"Chicago, Illinois",2693976,city,1023,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
1083,"Chicago, Illinois",2693976,city,2216,Illinois,Chicago,25532,492,1761,7983,15296,80742,9578,62083,9081,416,2707064,7905.192919313313,Large Metropolitan Area,"1,500,000 <",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
1084,"Des Moines, Iowa",214237,city,1209,Iowa,Des Moines,1555,14,117,283,1141,8933,2284,5336,1313,53,218384,9815.764783860865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1085,"Des Moines, Iowa",214237,city,868,Iowa,Des Moines,1555,14,117,283,1141,8933,2284,5336,1313,53,218384,9815.764783860865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1086,"Des Moines, Iowa",214237,city,1287,Iowa,Des Moines,1555,14,117,283,1141,8933,2284,5336,1313,53,218384,9815.764783860865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
